case_id,datetime,language,question,approved_answer,category,source_type,source_id,status,notes
call_center_95,2026-06-19 23:05:33,ru,"Assalomu alaykum, Men soliq va buxgalteriya jarayonlarini avtomatlashtiruvchi SaaS platforma ustida ishlamoqdaman. Platformamiz kichik va o'rta bizneslar uchun mo'ljallangan bo'lib, foydalanuvchilarning elektron hisob-fakturalarini avtomatik qayta ishlash, kategoriyalash va soliq hisobotlarini shakllantirish imkonini beradi. Sizning api.faktura.uz xizmatingiz bilan integratsiya qilishni rejalashtirmoqdamiz. Shu munosabat bilan bir nechta savolim bor: 1. API orqali foydalanuvchi nomidan (uning ClientID va Secret key bilan) fakturalarni avtomatik olish va yuborish mumkinmi? 2. Bir platforma ostida ko'p foydalanuvchilarni (multi-tenant) ulash imkoniyati bormi? 3. Sandbox (test muhiti) mavjudmi? 4. API orqali to'liq soliq hisobotini (masalan, QQS hisoboti) faktura ma'lumotlari asosida shakllantirish va my.soliq.uz ga yuborish mumkinmi? 5. Tijorat hamkorlik tartibi qanday — integratsiya uchun alohida shartnoma kerakmi? Javobingizni kutaman. Zarur bo'lsa, qo'shimcha ma'lumot va texnik hujjatlarni taqdim etishga tayyorman. Hurmat bilan, Muhammadaziz Yakubov Faktura Support (fakturauzsupportbot) assalomu aleykum sizga telefon qilib boglanolmadim shu nomerga telefon qlsangiz boladi yoki vohtingiz bolganda yozvorsez ozim telefon qlaman Aha Hop boladi ozim boglanaman","с 9:00 до 18:00. Просим вас обратиться по номеру +998998261406 . . : Soliq toʻlovchining identifikatsiya raqami (TIN) toʻliq 9 ta raqamdan iborat boʻlishi kerak. Iltimos, qayta urinib koʻring. . Murojatingiz uchun raxmat rahmat! So'rov raqamingiz: 95 Operator tez orada ulanadi. assalomu aleykum sizga telefon qilib boglanolmadim 712000013 shu nomerga telefon qlsangiz boladi yoki vohtingiz bolganda yozvorsez ozim telefon qlaman",call_center,call_center,call_center_95,approved,Imported from call center API
call_center_93,2026-06-19 23:05:33,ru,Здравствуйте вот письмо Можно тогда почту напишу пере отправлю Название как на почте написано Просто mail.ru добавить надо или так пойдет? Faktura Support (fakturauzsupportbot) только письмо тоже заново сделайте Хорошо Мафтуна (mafa_ab) Тут написано название почты только без mail.ru Нету Какой сертификат просят тут Или отказать надо? Гувохнома да? Как её туда прикрепить Faktura Support (fakturauzsupportbot) Anydesk можете дать Смогли зайти Здравствуйте мы зашли на платформу спасибо вам,на логин можно поставить только номер или электронную почту если хотите то могу не изменить логин и оставить старый да можно только письмо тоже заново сделайте оказывается вы у нас еще не зарегестрированы попробуйте сделать забыл имя пользователя и там выйдет логин с которым вы проходили регистрацию и отправьте его мне у вас нету доступа к этой почте да? login neftegazuz@mail.ru parol AAAA8888 ожете зайти по этому логин паролю сертификат фирмы Anydesk можете дать Anydesk можете дать Хорошого вам дня,call_center,call_center,call_center_93,approved,Imported from call center API
call_center_92,2026-06-19 23:05:33,ru,Уланиш керак Фактура уз га уланишим керак,Murojatingiz uchun raxmat rahmat! So'rov raqamingiz: 92 Operator tez orada ulanadi. assalomu aleykum shu videoda royxatan otish korsatilgan,call_center,call_center,call_center_92,approved,Imported from call center API
call_center_91,2026-06-19 23:05:33,ru,Assalomu alaykum Tizimga kirishda hatolik chiqvoti,Murojatingiz uchun raxmat rahmat! So'rov raqamingiz: 91 Operator tez orada ulanadi.,call_center,call_center,call_center_91,approved,Imported from call center API
call_center_90,2026-06-19 23:05:33,ru,Ассалому алайкум Murojat holatini tekshirish Bilimlar bazasi Murojat holatini tekshirish Ассалому алайкум,"Soliq toʻlovchining identifikatsiya raqami (TIN) toʻliq 9 ta raqamdan iborat boʻlishi kerak. Iltimos, qayta urinib koʻring. Soliq toʻlovchining identifikatsiya raqami (TIN) toʻliq 9 ta raqamdan iborat boʻlishi kerak. Iltimos, qayta urinib koʻring. Soliq toʻlovchining identifikatsiya raqami (TIN) toʻliq 9 ta raqamdan iborat boʻlishi kerak. Iltimos, qayta urinib koʻring. Soliq toʻlovchining identifikatsiya raqami (TIN) toʻliq 9 ta raqamdan iborat boʻlishi kerak. Iltimos, qayta urinib koʻring. . Murojatingiz uchun raxmat rahmat! So'rov raqamingiz: 90 Operator tez orada ulanadi.",call_center,call_center,call_center_90,approved,Imported from call center API
call_center_87,2026-06-19 23:05:33,ru,ассалому алейкум Реолизация апрел ойида амалга оширилган май билан юборилган фактурани ўчириб апрел билан кайта юбориш керак Реализация апрел ойида амалга оширилган май билан юборилган фактурани ўчириб апрел билан кайта юбориш керак Реализация апрел ойида амалга оширилган май билан юборилган фактурани ўчириб апрел билан кайта юбориш керак нима килсак булади валейкум ассалом нима килса булади,Kompaniyaning TIN (INN) raqamini kiriting: . Murojatingiz uchun raxmat rahmat! So'rov raqamingiz: 87 Operator tez orada ulanadi. апрел ойи учун дакумент жонатомисиз Хозр пакат май ойи учун дакумент жонатолисиз,call_center,call_center,call_center_87,approved,Imported from call center API
call_center_85,2026-06-19 23:05:33,ru,шулани откизиберинг\ ?type=buyer мана бу кере эди бошкаси отип копти йо рахмат утгрикан барака топинг . ?type=buyer шуни хам кориберинг илтимос ?type=buyer ?type=buyer вай ута 3 та фактура эди кориберинг ?type=buyer ?type=buyer ?type=buyer рахмат коттакон ?type=buyer шуни хам откизиберинг илтимос) бугун охирги иш ку шунга тез килишга харакат кивомизаде ),Tekshirib ko'ring Aha hop sog' bo'ling manga boshqa savollariz yo'qmi tekshirib koring Hop sog' bo'ling Aha boldiya boshqa hujjatiz yoqmi,call_center,call_center,call_center_85,approved,Imported from call center API
call_center_83,2026-06-19 23:05:33,ru,type=buyer ?type=buyer счет-фактура - фактура уз. га утмаган ?type=buyer Pharma Pharma счет-фактура - фактура уз. га утмаган,Murojatingiz uchun raxmat rahmat! So'rov raqamingiz: 83 Operator tez orada ulanadi. нма йордам беролиман Текшириб коринг,call_center,call_center,call_center_83,approved,Imported from call center API
call_center_82,2026-06-19 23:05:33,ru,Assalomu alekum yaxshimisz E-imzo o'rnatish kerak boshqa kompyuterga E-imzo o'rnatish kerak anudesk logini anydesk logini Soliqservisda klyuch chiqdi faktura.uzda chiqmayabdi Faktura Support (fakturauzsupportbot) Анйдеск берин 734 733 784 Rahmat Shu linkni mangayam tashab berolisizmi Xop rahmat kottakon,Kompaniyaning TIN (INN) raqamini kiriting: . Murojatingiz uchun raxmat rahmat! So'rov raqamingiz: 82 Operator tez orada ulanadi. Гоогле чромедан отказасиз Анйдеск берин Хозр chrome://flags/#local-network-access-check-websockets Бу гоогле чроме учун Сог болинг,call_center,call_center,call_center_82,approved,Imported from call center API
call_center_81,2026-06-19 23:05:33,ru,⬆ shu fakturalar faktura uzda ko'rinmayabdi tepadagi soliq ID si 2 (zaminff) ⬆ shu fakturalar faktura uzda ko'rinmayabdi tepadagi soliq ID si FARM EXPRES 777 MCHJ vaalekumassalom,Kompaniyaning TIN (INN) raqamini kiriting: . Murojatingiz uchun raxmat rahmat! So'rov raqamingiz: 81 Operator tez orada ulanadi. Текшириб коринг хамма дакументлариз фактурага тушди,call_center,call_center,call_center_81,approved,Imported from call center API
